"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @hobigiggle: BTS opened their own Instagram accounts y'all 2022 is gonna be goooooooooooood !!!
#BTSONINSTAGRAM #BTS https://t.co/X8xfGK…",FALSE,0,NA,2021-12-06 13:11:42,FALSE,NA,"1467844196098711554",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wd_jaykayyy",1404,TRUE,FALSE,NA,NA
"RT @dreamsaidhello: what the fck i just noticed that jungkook 's username doesn't have the letters j and k in it, this little genius btch L…",FALSE,0,NA,2021-12-06 13:11:41,FALSE,NA,"1467844194412621826",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kthali_9597",167,TRUE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 13:11:41,FALSE,NA,"1467844194114818049",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","angeljminpark",1144,TRUE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 13:11:40,FALSE,NA,"1467844186989035520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hopeyain",1144,TRUE,FALSE,NA,NA
"RT @ihemaxi__: It’s so fast they all have now a 6 million followers on ig !!!!💜💜
#bts #ARMY #btsoninstagram 
@BTS_twt https://t.co/akTFhcUX…",FALSE,0,NA,2021-12-06 13:11:39,FALSE,NA,"1467844185759748105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","janvii2802",2,TRUE,FALSE,NA,NA
"Finally bts has their own personal ig

#btsoninstagram https://t.co/I2AU1k57uU",FALSE,0,NA,2021-12-06 13:11:39,FALSE,NA,"1467844185646501890",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zurarozes",0,FALSE,FALSE,NA,NA
"RT @NiniMochi94: can we just admire hobi's username. not only does it say ""you are my hope,"" it has ARMY in the middle of u and hope 

HOSE…",FALSE,0,NA,2021-12-06 13:11:39,FALSE,NA,"1467844185399054338",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ARMY_pikachu_",877,TRUE,FALSE,NA,NA
"Its not even a Day since BTS created there Personal Accounts and V Just got Hit By 9 Million Followers!!!! 
Angelin… https://t.co/nvOzqZcxJu",FALSE,0,NA,2021-12-06 13:11:39,TRUE,NA,"1467844182849073161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Peace_Deprived",0,FALSE,FALSE,NA,NA
"RT @NiniMochi94: can we just admire hobi's username. not only does it say ""you are my hope,"" it has ARMY in the middle of u and hope 

HOSE…",FALSE,0,NA,2021-12-06 13:11:38,FALSE,NA,"1467844179115982848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wd_jaykayyy",877,TRUE,FALSE,NA,NA
"RT @adoretks: NOT JOON TAGGING YOONGI AS THE CAT OMG 😭 this is the cutest fucking thing i’ve seen all week #btsoninstagram https://t.co/U3s…",FALSE,0,NA,2021-12-06 13:11:37,FALSE,NA,"1467844178302279682",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_HRamn",107,TRUE,FALSE,NA,NA
"RT @savedme_fine: Vmin🐯🐥 having separation anxiety and flirting through instagram😭💕💜
#btsoninstagram https://t.co/pNSMmLQaaf",FALSE,0,NA,2021-12-06 13:11:36,FALSE,NA,"1467844174057816069",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","P0SHED",467,TRUE,FALSE,NA,NA
"“Finding Yoongi”

#btsoninstagram 
Namjoon really wrote that and tagged Yoongi 🤣 https://t.co/WMf2WbdGCI",FALSE,1,NA,2021-12-06 13:11:35,FALSE,NA,"1467844168940756998",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MapOfEmag",0,FALSE,FALSE,NA,NA
"#btsoninstagram the way this twt is trending 1 on India trends!!!!! https://t.co/rS5fE72O7V",FALSE,0,NA,2021-12-06 13:11:34,FALSE,NA,"1467844163932549127",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2s3u0f9i0y5aAES",1,FALSE,FALSE,NA,NA
"We all are happy that ALL SEVEN of them are on Instagram now, but have any of you thought that if they go live with… https://t.co/RrRsNAQ1HJ",FALSE,0,NA,2021-12-06 13:11:34,TRUE,NA,"1467844162993020931",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","___btswithluv",0,FALSE,FALSE,NA,NA
"RT @hobigiggle: BTS opened their own Instagram accounts y'all 2022 is gonna be goooooooooooood !!!
#BTSONINSTAGRAM #BTS https://t.co/X8xfGK…",FALSE,0,NA,2021-12-06 13:11:33,FALSE,NA,"1467844159843323912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BetsaFd",1404,TRUE,FALSE,NA,NA
"RT @hobigiggle: BTS opened their own Instagram accounts y'all 2022 is gonna be goooooooooooood !!!
#BTSONINSTAGRAM #BTS https://t.co/X8xfGK…",FALSE,0,NA,2021-12-06 13:11:32,FALSE,NA,"1467844157284642817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Joonisworld7",1404,TRUE,FALSE,NA,NA
"RT @seokjinmylabsss: bangtan surpassed 1M plus followers on instagram omg omg 
#btsoninstagram https://t.co/HdETtTIjT7",FALSE,0,NA,2021-12-06 13:11:31,FALSE,NA,"1467844151559348225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","be_purplesoul",1700,TRUE,FALSE,NA,NA
"THIS IS THE MOST SURREAL MOMENT OF MY ENTIRE LIFE, STILL PROCESSING

#btsoninstagram https://t.co/cKFzeiV3Qf",FALSE,3,NA,2021-12-06 13:11:31,FALSE,NA,"1467844150238326787",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeonshalaaa",0,FALSE,FALSE,NA,NA
"Not everyone having over 8M followers and in no time reach 10M in less than 24hrs or 12hrs 🥺 #BTS #btsoninstagram https://t.co/ALqbcRzvcO",FALSE,0,NA,2021-12-06 13:11:30,FALSE,NA,"1467844147503513606",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Milryrusso_2",0,FALSE,FALSE,NA,NA
"RT @ishyungshi: welcome to ig tannies~~📱📸
🐨🐹🐱🐿🐥🐻🐰 

ends 11:59pm 

- follow this account
- rt, like, tag friendsss
- 10 winners 🙋🏻‍♀️🙋🏻‍♀️…",FALSE,0,NA,2021-12-06 13:11:30,FALSE,NA,"1467844145058566144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jjxngkxxkcart__",216,TRUE,FALSE,NA,NA
"RT @_heymitchie: REST WHO/WHAT/WHEN??? IG Accounts!! May IG 😂 #btsoninstagram https://t.co/sLPlnTffT2",FALSE,0,NA,2021-12-06 13:11:29,FALSE,NA,"1467844144722694145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wd_jaykayyy",311,TRUE,FALSE,NA,NA
"RT @btstaendard: @BTStranslation_ @BTS_twt Kim Seokjin Instagram post with photo of him drawing the design for his Super Tuna shirt and the…",FALSE,0,NA,2021-12-06 13:11:28,FALSE,NA,"1467844138326724609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","goldieehellfis1",5,TRUE,FALSE,NA,NA
"ㅋㅋㅋㅋ JK username is very creative 🤣 #BTS #btsoninstagram #JUNGKOOK https://t.co/Kv9iscuIdW",FALSE,1,NA,2021-12-06 13:11:28,FALSE,NA,"1467844138120859652",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Andini60775498",0,FALSE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 13:11:27,FALSE,NA,"1467844136313270274",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eclipse_mingguk",1144,TRUE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 13:11:27,FALSE,NA,"1467844136233365505",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tihaniyy",1144,TRUE,FALSE,NA,NA
"Finally I was getting tired of Weverse😭 #Weverse #btsoninstagram https://t.co/5sR7hiHevb",FALSE,0,NA,2021-12-06 13:11:27,FALSE,NA,"1467844135600238600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fanstygirl1",0,FALSE,FALSE,NA,NA
"Wow! Jungkook is out there trending Worldwide with over 1M tweets 😲 i didn't even know you guys have… https://t.co/NY8VS22vBk",FALSE,3,NA,2021-12-06 13:11:25,TRUE,NA,"1467844127765188615",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elly__Darling",0,FALSE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 13:11:24,FALSE,NA,"1467844122610442249",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","gatovangogh",1144,TRUE,FALSE,NA,NA
"RT @_heymitchie: REST WHO/WHAT/WHEN??? IG Accounts!! May IG 😂 #btsoninstagram https://t.co/sLPlnTffT2",FALSE,0,NA,2021-12-06 13:11:23,FALSE,NA,"1467844115555491840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","be_purplesoul",311,TRUE,FALSE,NA,NA
"RT @seokjinmylabsss: bangtan surpassed 1M plus followers on instagram omg omg 
#btsoninstagram https://t.co/HdETtTIjT7",FALSE,0,NA,2021-12-06 13:11:22,FALSE,NA,"1467844114490150915",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wd_jaykayyy",1700,TRUE,FALSE,NA,NA
"RT @KomalLal20: All I want for this Christmas is you🎅🐻🍓
#TAETAE #btsoninstagram https://t.co/MOIVHRSaRy",FALSE,0,NA,2021-12-06 13:11:21,FALSE,NA,"1467844110178390018",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","manharleen",32,TRUE,FALSE,NA,NA
"@BTS_twt pls forward my msg to Jin. thank You 

#BTS
#btsoninstagram #BTSonIG https://t.co/sdR0YDbUHm",FALSE,0,"BTS_twt",2021-12-06 13:11:21,FALSE,"1467760624461443077","1467844107519229954","335141638","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Butterflyy_786",0,FALSE,FALSE,NA,NA
"RT @Jagdish12474996: #गीतामहोत्सव_पर_गीतासार
In verse 16 of chapter 6 Gita Giver says that on the path of devotion fasting is prohibited.
B…",FALSE,0,NA,2021-12-06 13:11:20,FALSE,NA,"1467844104046272512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Manmohan300",2,TRUE,FALSE,NA,NA
"RT @NiniMochi94: can we just admire hobi's username. not only does it say ""you are my hope,"" it has ARMY in the middle of u and hope 

HOSE…",FALSE,0,NA,2021-12-06 13:11:19,FALSE,NA,"1467844102083461123",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Annemsmb",877,TRUE,FALSE,NA,NA
"RT @NiniMochi94: can we just admire hobi's username. not only does it say ""you are my hope,"" it has ARMY in the middle of u and hope 

HOSE…",FALSE,0,NA,2021-12-06 13:11:19,FALSE,NA,"1467844101148184585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","btsdimples_",877,TRUE,FALSE,NA,NA
""" Finding yoongi ""
😀❤️🥺 This is so cute 😀💜️
#btsoninstagram #RM #YOONGI https://t.co/TYd2OfA9NY",FALSE,2,NA,2021-12-06 13:11:19,FALSE,NA,"1467844100103622664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rashmi94425075",0,FALSE,FALSE,NA,NA
"RT @Milryrusso_2: @BTS_twt Jungkook pls don't forget your insta password 🤣🤣 #BTS #BTSonInstagram https://t.co/4nm7Ub93B0",FALSE,0,NA,2021-12-06 13:11:19,FALSE,NA,"1467844098954387460",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wd_jaykayyy",142,TRUE,FALSE,NA,NA
"RT @D1aphanousBTS: #btsoninstagram is the best thing ever!
 https://t.co/iv0Az3XPhZ",FALSE,0,NA,2021-12-06 13:11:19,FALSE,NA,"1467844098811904001",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","P0SHED",4,TRUE,FALSE,NA,NA
"RT @NiniMochi94: can we just admire hobi's username. not only does it say ""you are my hope,"" it has ARMY in the middle of u and hope 

HOSE…",FALSE,0,NA,2021-12-06 13:11:18,FALSE,NA,"1467844096819535874",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","angeljminpark",877,TRUE,FALSE,NA,NA
"RT @mochis_eyesmile: I can die peacefully now 😭😭😭😭😭😭😭😭😭😭😭😭😭😭

#btsoninstagram https://t.co/F6zamlFvvd",FALSE,0,NA,2021-12-06 13:11:18,FALSE,NA,"1467844095733211136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Joonisworld7",459,TRUE,FALSE,NA,NA
"Peace ✌️
#btsoninstagram https://t.co/oHGzuN4pMT",FALSE,1,NA,2021-12-06 13:11:16,FALSE,NA,"1467844088737193984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rockwkooz",0,FALSE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 13:11:16,FALSE,NA,"1467844088107978759",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AyushiPreyasi",1144,TRUE,FALSE,NA,NA
"Instagram users be like 😎

#BTS #방탄소년단 #btsoninstagram #RKIVE #JM #thv #JIN #uarmyhope #abcdefghi__lmnopqrstuvwxyz… https://t.co/fDicdG9w1D",FALSE,1,NA,2021-12-06 13:11:15,TRUE,NA,"1467844083720671233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jimini_mango",1,FALSE,FALSE,NA,NA
"RT @seokjinmylabsss: bangtan surpassed 1M plus followers on instagram omg omg 
#btsoninstagram https://t.co/HdETtTIjT7",FALSE,0,NA,2021-12-06 13:11:13,FALSE,NA,"1467844074484998150",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yuuu858476795",1700,TRUE,FALSE,NA,NA
"RT @jiimnie: WAIT  DID  JUNGKOOK DELETE  THIS  POST?? #btsoninstagram https://t.co/hGs3vtRIIe",FALSE,0,NA,2021-12-06 13:11:12,FALSE,NA,"1467844070890377216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Laura39644610",3,TRUE,FALSE,NA,NA
"This feels so unreal ✨😭☠️
#btsoninstagram https://t.co/xoAS2qkzwE",FALSE,0,NA,2021-12-06 13:11:10,FALSE,NA,"1467844063336435717",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jxv_oii",0,FALSE,FALSE,NA,NA
"RT @mochis_eyesmile: I can die peacefully now 😭😭😭😭😭😭😭😭😭😭😭😭😭😭

#btsoninstagram https://t.co/F6zamlFvvd",FALSE,0,NA,2021-12-06 13:11:10,FALSE,NA,"1467844061067243522",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wd_jaykayyy",460,TRUE,FALSE,NA,NA
"RT @HumairaaRJ: Armys nowadays. Pusing pusing sampai abang jamil mampos😂

#btsoninstagram #BTS @BTS_twt https://t.co/WCMCa3gKXJ",FALSE,0,NA,2021-12-06 13:11:09,FALSE,NA,"1467844057799925764",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sya_isme",75,TRUE,FALSE,NA,NA
"Finally they are on Instagram 😍🥳🥳
#btsoninstagram https://t.co/Bv6Z8d0Hse",FALSE,0,NA,2021-12-06 13:11:07,FALSE,NA,"1467844051009425416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AsthaSh77461022",0,FALSE,FALSE,NA,NA
"RT @savedme_fine: Vmin🐯🐥 having separation anxiety and flirting through instagram😭💕💜
#btsoninstagram https://t.co/pNSMmLQaaf",FALSE,0,NA,2021-12-06 13:11:07,FALSE,NA,"1467844049813925891",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wd_jaykayyy",467,TRUE,FALSE,NA,NA
"Jungkook took my picture📷💜
#ARMYSelcaDay #Jungkook #방탄소년단 #btsoninstagram #ARSD https://t.co/qQMBqLVfwK",FALSE,1,NA,2021-12-06 13:11:05,FALSE,NA,"1467844041748324358",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lushcioseu",0,FALSE,FALSE,NA,NA
"RT @NiniMochi94: can we just admire hobi's username. not only does it say ""you are my hope,"" it has ARMY in the middle of u and hope 

HOSE…",FALSE,0,NA,2021-12-06 13:11:03,FALSE,NA,"1467844035624652801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HobiGlitter",877,TRUE,FALSE,NA,NA
"RT @thegr8jin: #btsoninstagram Soon to surpassed 3M Followers,so fast😳💜 https://t.co/2zS7FDm9Po",FALSE,0,NA,2021-12-06 13:11:03,FALSE,NA,"1467844034555121668",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Joshyyy017",5,TRUE,FALSE,NA,NA
